Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
0.0,180.25,0.0
0.0,180.26,0.0
0.0,180.27,0.0
0.0,180.28,0.0
0.0,180.29,0.0
0.0,180.3,0.0
0.0,180.31,0.0
0.0,180.32,0.0
0.0,180.33,0.0
0.0,180.34,0.0
0.0,180.35,0.0
0.0,180.36,0.0
0.0,180.37,0.0
0.0,180.38,0.0
0.0,180.39,0.0
0.0,180.4,0.0
0.0,180.41,0.0
0.0,180.42,0.0
0.0,180.43,0.0
0.0,180.44,0.0
0.0,180.45,0.0
0.0,180.46,0.0
0.0,180.47,0.0
0.0,180.48,0.0
0.0,180.49,0.0
0.0,180.5,0.0
0.0,180.51,0.0
0.0,180.52,0.0
0.0,180.53,0.0
0.0,180.54,0.0
0.0,180.55,0.0
0.0,180.56,0.0
0.0,180.57,0.0
0.0,180.58,0.0
0.0,180.59,0.0
0.0,180.6,0.0
0.0,180.61,0.0
0.0,180.62,0.0
0.0,180.63,0.0
0.0,180.64,0.0
0.0,180.65,0.0
0.0,180.66,0.0
0.0,180.67,0.0
0.0,180.68,0.0
0.0,180.69,0.0
0.0,180.7,0.0
0.0,180.71,0.0
0.0,180.72,0.0
0.0,180.73,0.0
0.0,180.74,0.0
0.0,180.75,0.0
0.0,180.76,0.0
0.0,180.77,0.0
0.0,180.78,0.0
0.0,180.79,0.0
0.0,180.8,0.0
0.0,180.81,0.0
0.0,180.82,0.0
0.0,180.83,0.0
0.0,180.84,0.0
0.0,180.85,0.0
0.0,180.86,0.0
0.0,180.87,0.0
0.0,180.88,0.0
0.0,180.89,0.0
0.0,180.9,0.0
0.0,180.91,0.0
0.0,180.92,0.0
0.0,180.93,0.0
0.0,180.94,0.0
0.0,180.95,0.0
0.0,180.96,0.0
0.0,180.97,0.0
0.0,180.98,0.0
0.0,180.99,0.0
0.0,181.0,0.0
0.0,181.01,0.0
0.0,181.02,0.0
0.0,181.03,0.0
0.0,181.04,0.0
0.0,181.05,0.0
0.0,181.06,0.0
0.0,181.07,0.0
0.0,181.08,0.0
0.0,181.09,0.0
0.0,181.1,0.0
0.0,181.11,0.0
0.0,181.12,0.0
0.0,181.13,0.0
0.0,181.14,0.0
0.0,181.15,0.0
0.0,181.16,0.0
0.0,181.17,0.0
0.0,181.18,0.0
0.0,181.19,0.0
0.0,181.2,0.0
0.0,181.21,0.0
0.0,181.22,0.0
0.0,181.23,0.0
0.0,181.24,0.0
0.0,181.25,0.0
0.0,181.26,0.0
0.0,181.27,0.0
0.0,181.28,0.0
0.0,181.29,0.0
0.0,181.3,0.0
0.0,181.31,0.0
0.0,181.32,0.0
0.0,181.33,0.0
0.0,181.34,0.0
0.0,181.35,0.0
0.0,181.36,0.0
0.0,181.37,0.0
0.0,181.38,0.0
0.0,181.39,0.0
0.0,181.4,0.0
0.0,181.41,0.0
0.0,181.42,0.0
0.0,181.43,0.0
0.0,181.44,0.0
0.0,181.45,0.0
0.0,181.46,0.0
0.0,181.47,0.0
0.0,181.48,0.0
0.0,181.49,0.0
0.0,181.5,0.0
0.0,181.51,0.0
0.0,181.52,0.0
0.0,181.53,0.0
0.0,181.54,0.0
0.0,181.55,0.0
0.0,181.56,0.0
0.0,181.57,0.0
0.0,181.58,0.0
0.0,181.59,0.0
0.0,181.6,0.0
0.0,181.61,0.0
0.0,181.62,0.0
0.0,181.63,0.0
0.0,181.64,0.0
0.0,181.65,0.0
0.0,181.66,0.0
0.0,181.67,0.0
0.0,181.68,0.0
0.0,181.69,0.0
0.0,181.7,0.0
0.0,181.71,0.0
0.0,181.72,0.0
0.0,181.73,0.0
0.0,181.74,0.0
0.0,181.75,0.0
0.0,181.76,0.0
0.0,181.77,0.0
0.0,181.78,0.0
0.0,181.79,0.0
0.0,181.8,0.0
0.0,181.81,0.0
0.0,181.82,0.0
0.0,181.83,0.0
0.0,181.84,0.0
0.0,181.85,0.0
0.0,181.86,0.0
0.0,181.87,0.0
0.0,181.88,0.0
0.0,181.89,0.0
0.0,181.9,0.0
0.0,181.91,0.0
0.0,181.92,0.0
0.0,181.93,0.0
0.0,181.94,0.0
0.0,181.95,0.0
0.0,181.96,0.0
0.0,181.97,0.0
0.0,181.98,0.0
0.0,181.99,0.0
0.0,182.0,0.0
0.0,182.01,0.0
0.0,182.02,0.0
0.0,182.03,0.0
0.0,182.04,0.0
0.0,182.05,0.0
0.0,182.06,0.0
0.0,182.07,0.0
0.0,182.08,0.0
0.0,182.09,0.0
0.0,182.1,0.0
0.0,182.11,0.0
0.0,182.12,0.0
0.0,182.13,0.0
0.0,182.14,0.0
0.0,182.15,0.0
0.0,182.16,0.0
0.0,182.17,0.0
0.0,182.18,0.0
0.0,182.19,0.0
0.0,182.2,0.0
0.0,182.21,0.0
0.0,182.22,0.0
0.0,182.23,0.0
0.0,182.24,0.0
0.0,182.25,0.0
0.0,182.26,0.0
0.0,182.27,0.0
0.0,182.28,0.0
0.0,182.29,0.0
0.0,182.3,0.0
0.0,182.31,0.0
0.0,182.32,0.0
0.0,182.33,0.0
0.0,182.34,0.0
0.0,182.35,0.0
0.0,182.36,0.0
0.0,182.37,0.0
0.0,182.38,0.0
0.0,182.39,0.0
0.0,182.4,0.0
0.0,182.41,0.0
0.0,182.42,0.0
0.0,182.43,0.0
0.0,182.44,0.0
0.0,182.45,0.0
0.0,182.46,0.0
0.0,182.47,0.0
0.0,182.48,0.0
0.0,182.49,0.0
0.0,182.5,0.0
0.0,182.51,0.0
0.0,182.52,0.0
0.0,182.53,0.0
0.0,182.54,0.0
0.0,182.55,0.0
0.0,182.56,0.0
0.0,182.57,0.0
0.0,182.58,0.0
0.0,182.59,0.0
0.0,182.6,0.0
0.0,182.61,0.0
0.0,182.62,0.0
0.0,182.63,0.0
0.0,182.64,0.0
0.0,182.65,0.0
0.0,182.66,0.0
0.0,182.67,0.0
0.0,182.68,0.0
0.0,182.69,0.0
0.0,182.7,0.0
0.0,182.71,0.0
0.0,182.72,0.0
0.0,182.73,0.0
0.0,182.74,0.0
0.0,182.75,0.0
0.0,182.76,0.0
0.0,182.77,0.0
0.0,182.78,0.0
0.0,182.79,0.0
0.0,182.8,0.0
0.0,182.81,0.0
0.0,182.82,0.0
0.0,182.83,0.0
0.0,182.84,0.0
0.0,182.85,0.0
3.33,182.86,9.44
4.01,182.87,1.91
4.08,182.88,0.19
4.56,182.89,1.37
4.88,182.9,0.91
4.47,182.91,-1.16
4.38,182.92,-0.25
4.36,182.93,-0.08
4.39,182.94,0.09
4.25,182.95,-0.38
3.96,182.96,-0.84
3.77,182.97,-0.53
3.55,182.98,-0.64
3.63,182.99,0.23
3.61,183.0,-0.06
4.33,183.01,2.04
4.69,183.02,1.04
5.6,183.03,2.57
6.27,183.04,1.89
6.07,183.05,-0.56
5.62,183.06,-1.29
5.37,183.07,-0.71
4.82,183.08,-1.55
4.08,183.09,-2.09
3.94,183.1,-0.4
4.32,183.11,1.09
4.86,183.12,1.52
4.34,183.13,-1.46
3.86,183.14,-1.37
3.75,183.15,-0.31
3.8,183.16,0.14
3.75,183.17,-0.13
4.12,183.18,1.04
3.95,183.19,-0.48
4.82,183.2,2.47
6.15,183.21,3.76
7.77,183.22,4.6
8.82,183.23,2.97
8.54,183.24,-0.79
7.6,183.25,-2.68
6.45,183.26,-3.25
5.1,183.27,-3.83
4.24,183.28,-2.42
3.96,183.29,-0.8
3.98,183.3,0.05
4.25,183.31,0.76
4.38,183.32,0.37
4.49,183.33,0.3
4.83,183.34,0.99
4.7,183.35,-0.37
4.97,183.36,0.75
5.11,183.37,0.39
5.85,183.38,2.11
6.28,183.39,1.23
6.21,183.4,-0.2
5.85,183.41,-1.03
5.57,183.42,-0.79
4.7,183.43,-2.47
4.29,183.44,-1.16
4.34,183.45,0.14
4.73,183.46,1.13
5.23,183.47,1.4
5.0,183.48,-0.66
5.04,183.49,0.13
4.89,183.5,-0.43
4.76,183.51,-0.37
4.78,183.52,0.04
5.64,183.53,2.45
5.99,183.54,0.98
6.15,183.55,0.47
5.53,183.56,-1.78
5.28,183.57,-0.7
4.82,183.58,-1.29
4.85,183.59,0.09
4.99,183.6,0.39
5.09,183.61,0.29
5.06,183.62,-0.1
5.12,183.63,0.17
5.42,183.64,0.88
5.44,183.65,0.05
5.69,183.66,0.69
5.88,183.67,0.56
6.15,183.68,0.76
6.46,183.69,0.87
6.54,183.7,0.24
6.42,183.71,-0.34
6.15,183.72,-0.76
6.08,183.73,-0.2
5.88,183.74,-0.56
5.56,183.75,-0.9
5.19,183.76,-1.06
4.7,183.77,-1.4
4.94,183.78,0.7
5.38,183.79,1.23
5.41,183.8,0.1
5.26,183.81,-0.43
5.23,183.82,-0.09
5.21,183.83,-0.04
5.05,183.84,-0.47
5.06,183.85,0.04
5.22,183.86,0.46
5.67,183.87,1.27
5.99,183.88,0.88
5.82,183.89,-0.47
6.0,183.9,0.5
6.19,183.91,0.55
5.96,183.92,-0.67
5.89,183.93,-0.18
