Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
40.89,1171.66,-0.4
40.85,1171.67,-0.13
41.07,1171.68,0.63
41.14,1171.69,0.19
41.05,1171.7,-0.24
40.83,1171.71,-0.62
40.89,1171.72,0.15
41.0,1171.73,0.32
40.96,1171.74,-0.12
40.89,1171.75,-0.2
40.9,1171.76,0.02
40.94,1171.77,0.12
40.84,1171.78,-0.28
40.94,1171.79,0.29
41.26,1171.8,0.91
41.18,1171.81,-0.23
41.08,1171.82,-0.3
41.07,1171.83,-0.02
41.12,1171.84,0.15
41.2,1171.85,0.22
41.06,1171.86,-0.39
41.17,1171.87,0.31
41.13,1171.88,-0.11
40.98,1171.89,-0.44
41.03,1171.9,0.15
41.4,1171.91,1.04
41.43,1171.92,0.1
41.4,1171.93,-0.09
41.44,1171.94,0.12
41.38,1171.95,-0.16
41.24,1171.96,-0.41
41.26,1171.97,0.08
40.86,1171.98,-1.15
40.86,1171.99,0.0
40.87,1172.0,0.05
41.06,1172.01,0.52
40.98,1172.02,-0.23
41.11,1172.03,0.38
40.98,1172.04,-0.38
40.85,1172.05,-0.35
40.91,1172.06,0.16
40.76,1172.07,-0.43
40.9,1172.08,0.39
41.18,1172.09,0.8
41.39,1172.1,0.61
41.63,1172.11,0.67
41.53,1172.12,-0.27
41.44,1172.13,-0.27
41.35,1172.14,-0.25
41.14,1172.15,-0.6
41.05,1172.16,-0.26
41.04,1172.17,-0.02
41.07,1172.18,0.09
41.37,1172.19,0.84
41.33,1172.2,-0.1
41.59,1172.21,0.73
41.54,1172.22,-0.14
41.41,1172.23,-0.38
41.38,1172.24,-0.08
41.26,1172.25,-0.35
40.95,1172.26,-0.86
40.6,1172.27,-1.02
40.41,1172.28,-0.52
40.53,1172.29,0.33
40.9,1172.3,1.04
41.28,1172.31,1.1
41.46,1172.32,0.5
41.56,1172.33,0.29
41.62,1172.34,0.16
41.77,1172.35,0.42
41.76,1172.36,-0.01
41.83,1172.37,0.19
41.8,1172.38,-0.08
41.84,1172.39,0.1
41.55,1172.4,-0.82
41.03,1172.41,-1.46
40.53,1172.42,-1.42
40.41,1172.43,-0.35
40.31,1172.44,-0.28
40.49,1172.45,0.51
40.79,1172.46,0.86
40.67,1172.47,-0.35
40.21,1172.48,-1.31
39.33,1172.49,-2.49
38.52,1172.5,-2.3
38.13,1172.51,-1.08
37.71,1172.52,-1.2
38.04,1172.53,0.95
38.49,1172.54,1.27
38.37,1172.55,-0.35
38.36,1172.56,-0.02
37.65,1172.57,-2.02
36.61,1172.58,-2.93
35.72,1172.59,-2.53
36.9,1172.6,3.34
37.56,1172.61,1.87
36.49,1172.62,-3.03
35.37,1172.63,-3.18
34.49,1172.64,-2.47
34.23,1172.65,-0.75
34.5,1172.66,0.78
34.59,1172.67,0.26
34.32,1172.68,-0.77
33.86,1172.69,-1.3
34.13,1172.7,0.76
33.02,1172.71,-3.14
32.54,1172.72,-1.37
31.36,1172.73,-3.33
30.71,1172.74,-1.84
29.53,1172.75,-3.36
28.1,1172.76,-4.04
27.49,1172.77,-1.72
27.19,1172.78,-0.86
24.36,1172.79,-8.0
23.64,1172.8,-2.05
22.86,1172.81,-2.22
23.0,1172.82,0.4
22.81,1172.83,-0.55
23.27,1172.84,1.31
23.75,1172.85,1.37
24.08,1172.86,0.94
34.13,1172.87,28.46
32.76,1172.88,-3.9
32.37,1172.89,-1.1
30.49,1172.9,-5.33
29.14,1172.91,-3.83
26.31,1172.92,-8.0
18.65,1172.93,-21.71
15.98,1172.94,-7.56
13.86,1172.95,-6.0
12.55,1172.96,-3.72
9.99,1172.97,-7.23
8.1,1172.98,-5.36
6.23,1172.99,-5.3
5.67,1173.0,-1.58
5.38,1173.01,-0.83
4.32,1173.02,-2.99
3.93,1173.03,-1.12
10.47,1173.04,18.52
10.8,1173.05,0.94
11.98,1173.06,3.35
12.63,1173.07,1.83
0.0,1173.08,0.0
0.0,1173.09,0.0
0.0,1173.1,0.0
0.0,1173.11,0.0
0.0,1173.12,0.0
0.0,1173.13,0.0
0.0,1173.14,0.0
0.0,1173.15,0.0
11.14,1173.16,0.0
7.77,1173.17,-9.56
0.0,1173.18,-22.0
0.0,1173.19,0.0
0.0,1173.2,0.0
0.0,1173.21,0.0
0.0,1173.22,0.0
0.0,1173.23,0.0
0.0,1173.24,0.0
0.0,1173.25,0.0
0.0,1173.26,0.0
0.0,1173.27,0.0
0.0,1173.28,0.0
0.0,1173.29,0.0
0.0,1173.3,0.0
0.0,1173.31,0.0
0.0,1173.32,0.0
0.0,1173.33,0.0
0.0,1173.34,0.0
0.0,1173.35,0.0
0.0,1173.36,0.0
0.0,1173.37,0.0
0.0,1173.38,0.0
0.0,1173.39,0.0
12.06,1173.4,0.0
0.0,1173.41,0.0
13.7,1173.42,0.0
20.32,1173.43,18.77
25.73,1173.44,15.34
23.43,1173.45,-6.52
18.23,1173.46,-14.73
0.0,1173.47,0.0
6.37,1173.48,18.04
3.49,1173.49,-8.15
0.0,1173.5,-9.9
0.0,1173.51,0.0
0.0,1173.52,0.0
32.93,1173.53,0.0
0.0,1173.54,0.0
0.0,1173.55,0.0
0.0,1173.56,0.0
0.0,1173.57,0.0
0.0,1173.58,0.0
0.0,1173.59,0.0
0.0,1173.6,0.0
18.03,1173.61,0.0
19.13,1173.62,3.13
0.0,1173.63,0.0
0.0,1173.64,0.0
0.0,1173.65,0.0
0.0,1173.66,0.0
0.0,1173.67,0.0
0.0,1173.68,0.0
0.0,1173.69,0.0
0.0,1173.7,0.0
0.0,1173.71,0.0
0.0,1173.72,0.0
0.0,1173.73,0.0
0.0,1173.74,0.0
0.0,1173.75,0.0
0.0,1173.76,0.0
0.0,1173.77,0.0
0.0,1173.78,0.0
0.0,1173.79,0.0
0.0,1173.8,0.0
0.0,1173.81,0.0
0.0,1173.82,0.0
9.89,1173.83,28.02
11.73,1173.84,5.2
13.7,1173.85,5.57
0.0,1173.86,0.0
0.0,1173.87,0.0
0.0,1173.88,0.0
0.0,1173.89,0.0
12.47,1173.9,0.0
0.0,1173.91,0.0
0.0,1173.92,0.0
11.37,1173.93,0.0
11.4,1173.94,0.08
11.46,1173.95,0.16
0.0,1173.96,0.0
0.0,1173.97,0.0
0.0,1173.98,0.0
0.0,1173.99,0.0
0.0,1174.0,0.0
0.0,1174.01,0.0
0.0,1174.02,0.0
0.0,1174.03,0.0
0.0,1174.04,0.0
0.0,1174.05,0.0
0.0,1174.06,0.0
0.0,1174.07,0.0
0.0,1174.08,0.0
0.0,1174.09,0.0
0.0,1174.1,0.0
0.0,1174.11,0.0
0.0,1174.12,0.0
0.0,1174.13,0.0
0.0,1174.14,0.0
0.0,1174.15,0.0
0.0,1174.16,0.0
0.0,1174.17,0.0
0.0,1174.18,0.0
0.0,1174.19,0.0
0.0,1174.2,0.0
0.0,1174.21,0.0
0.0,1174.22,0.0
0.0,1174.23,0.0
0.0,1174.24,0.0
0.0,1174.25,0.0
0.0,1174.26,0.0
0.0,1174.27,0.0
0.0,1174.28,0.0
0.0,1174.29,0.0
0.0,1174.3,0.0
0.0,1174.31,0.0
0.0,1174.32,0.0
0.0,1174.33,0.0
0.0,1174.34,0.0
0.0,1174.35,0.0
0.0,1174.36,0.0
0.0,1174.37,0.0
0.0,1174.38,0.0
0.0,1174.39,0.0
0.0,1174.4,0.0
0.0,1174.41,0.0
0.0,1174.42,0.0
0.0,1174.43,0.0
0.0,1174.44,0.0
0.0,1174.45,0.0
0.0,1174.46,0.0
0.0,1174.47,0.0
0.0,1174.48,0.0
0.0,1174.49,0.0
0.0,1174.5,0.0
0.0,1174.51,0.0
0.0,1174.52,0.0
0.0,1174.53,0.0
0.0,1174.54,0.0
0.0,1174.55,0.0
0.0,1174.56,0.0
0.0,1174.57,0.0
0.0,1174.58,0.0
0.0,1174.59,0.0
0.0,1174.6,0.0
0.0,1174.61,0.0
0.0,1174.62,0.0
0.0,1174.63,0.0
0.0,1174.64,0.0
0.0,1174.65,0.0
0.0,1174.66,0.0
0.0,1174.67,0.0
0.0,1174.68,0.0
0.0,1174.69,0.0
0.0,1174.7,0.0
0.0,1174.71,0.0
0.0,1174.72,0.0
0.0,1174.73,0.0
0.0,1174.74,0.0
0.0,1174.75,0.0
0.0,1174.76,0.0
0.0,1174.77,0.0
0.0,1174.78,0.0
0.0,1174.79,0.0
0.0,1174.8,0.0
0.0,1174.81,0.0
0.0,1174.82,0.0
0.0,1174.83,0.0
0.0,1174.84,0.0
0.0,1174.85,0.0
0.0,1174.86,0.0
0.0,1174.87,0.0
0.0,1174.88,0.0
0.0,1174.89,0.0
0.0,1174.9,0.0
0.0,1174.91,0.0
0.0,1174.92,0.0
0.0,1174.93,0.0
0.0,1174.94,0.0
0.0,1174.95,0.0
0.0,1174.96,0.0
0.0,1174.97,0.0
0.0,1174.98,0.0
0.0,1174.99,0.0
0.0,1175.0,0.0
0.0,1175.01,0.0
0.0,1175.02,0.0
0.0,1175.03,0.0
0.0,1175.04,0.0
0.0,1175.05,0.0
0.0,1175.06,0.0
0.0,1175.07,0.0
0.0,1175.08,0.0
0.0,1175.09,0.0
0.0,1175.1,0.0
0.0,1175.11,0.0
0.0,1175.12,0.0
0.0,1175.13,0.0
0.0,1175.14,0.0
0.0,1175.15,0.0
0.0,1175.16,0.0
0.0,1175.17,0.0
0.0,1175.18,0.0
0.0,1175.19,0.0
0.0,1175.2,0.0
0.0,1175.21,0.0
0.0,1175.22,0.0
0.0,1175.23,0.0
0.0,1175.24,0.0
0.0,1175.25,0.0
0.0,1175.26,0.0
0.0,1175.27,0.0
0.0,1175.28,0.0
0.0,1175.29,0.0
0.0,1175.3,0.0
0.0,1175.31,0.0
0.0,1175.32,0.0
0.0,1175.33,0.0
0.0,1175.34,0.0
0.0,1175.35,0.0
0.0,1175.36,0.0
0.0,1175.37,0.0
0.0,1175.38,0.0
0.0,1175.39,0.0
0.0,1175.4,0.0
0.0,1175.41,0.0
0.0,1175.42,0.0
0.0,1175.43,0.0
0.0,1175.44,0.0
0.0,1175.45,0.0
0.0,1175.46,0.0
0.0,1175.47,0.0
0.0,1175.48,0.0
0.0,1175.49,0.0
0.0,1175.5,0.0
0.0,1175.51,0.0
0.0,1175.52,0.0
0.0,1175.53,0.0
0.0,1175.54,0.0
0.0,1175.55,0.0
0.0,1175.56,0.0
0.0,1175.57,0.0
0.0,1175.58,0.0
0.0,1175.59,0.0
0.0,1175.6,0.0
0.0,1175.61,0.0
0.0,1175.62,0.0
0.0,1175.63,0.0
0.0,1175.64,0.0
0.0,1175.65,0.0
0.0,1175.66,0.0
0.0,1175.67,0.0
0.0,1175.68,0.0
0.0,1175.69,0.0
0.0,1175.7,0.0
0.0,1175.71,0.0
0.0,1175.72,0.0
0.0,1175.73,0.0
0.0,1175.74,0.0
0.0,1175.75,0.0
0.0,1175.76,0.0
0.0,1175.77,0.0
0.0,1175.78,0.0
0.0,1175.79,0.0
0.0,1175.8,0.0
0.0,1175.81,0.0
0.0,1175.82,0.0
0.0,1175.83,0.0
0.0,1175.84,0.0
0.0,1175.85,0.0
0.0,1175.86,0.0
0.0,1175.87,0.0
0.0,1175.88,0.0
0.0,1175.89,0.0
0.0,1175.9,0.0
0.0,1175.91,0.0
0.0,1175.92,0.0
0.0,1175.93,0.0
0.0,1175.94,0.0
0.0,1175.95,0.0
0.0,1175.96,0.0
0.0,1175.97,0.0
0.0,1175.98,0.0
0.0,1175.99,0.0
0.0,1176.0,0.0
0.0,1176.01,0.0
0.0,1176.02,0.0
0.0,1176.03,0.0
0.0,1176.04,0.0
0.0,1176.05,0.0
0.0,1176.06,0.0
0.0,1176.07,0.0
0.0,1176.08,0.0
0.0,1176.09,0.0
0.0,1176.1,0.0
0.0,1176.11,0.0
0.0,1176.12,0.0
0.0,1176.13,0.0
0.0,1176.14,0.0
0.0,1176.15,0.0
0.0,1176.16,0.0
0.0,1176.17,0.0
0.0,1176.18,0.0
0.0,1176.19,0.0
0.0,1176.2,0.0
0.0,1176.21,0.0
0.0,1176.22,0.0
0.0,1176.23,0.0
0.0,1176.24,0.0
0.0,1176.25,0.0
0.0,1176.26,0.0
0.0,1176.27,0.0
0.0,1176.28,0.0
0.0,1176.29,0.0
0.0,1176.3,0.0
0.0,1176.31,0.0
0.0,1176.32,0.0
0.0,1176.33,0.0
0.0,1176.34,0.0
0.0,1176.35,0.0
0.0,1176.36,0.0
0.0,1176.37,0.0
0.0,1176.38,0.0
0.0,1176.39,0.0
0.0,1176.4,0.0
0.0,1176.41,0.0
0.0,1176.42,0.0
0.0,1176.43,0.0
0.0,1176.44,0.0
0.0,1176.45,0.0
0.0,1176.46,0.0
0.0,1176.47,0.0
0.0,1176.48,0.0
0.0,1176.49,0.0
0.0,1176.5,0.0
0.0,1176.51,0.0
0.0,1176.52,0.0
0.0,1176.53,0.0
0.0,1176.54,0.0
0.0,1176.55,0.0
0.0,1176.56,0.0
0.0,1176.57,0.0
0.0,1176.58,0.0
0.0,1176.59,0.0
0.0,1176.6,0.0
0.0,1176.61,0.0
0.0,1176.62,0.0
0.0,1176.63,0.0
0.0,1176.64,0.0
0.0,1176.65,0.0
0.0,1176.66,0.0
0.0,1176.67,0.0
0.0,1176.68,0.0
0.0,1176.69,0.0
0.0,1176.7,0.0
0.0,1176.71,0.0
0.0,1176.72,0.0
0.0,1176.73,0.0
0.0,1176.74,0.0
0.0,1176.75,0.0
0.0,1176.76,0.0
0.0,1176.77,0.0
0.0,1176.78,0.0
0.0,1176.79,0.0
0.0,1176.8,0.0
0.0,1176.81,0.0
0.0,1176.82,0.0
0.0,1176.83,0.0
0.0,1176.84,0.0
0.0,1176.85,0.0
0.0,1176.86,0.0
0.0,1176.87,0.0
0.0,1176.88,0.0
0.0,1176.89,0.0
0.0,1176.9,0.0
0.0,1176.91,0.0
0.0,1176.92,0.0
0.0,1176.93,0.0
0.0,1176.94,0.0
0.0,1176.95,0.0
0.0,1176.96,0.0
0.0,1176.97,0.0
0.0,1176.98,0.0
0.0,1176.99,0.0
0.0,1177.0,0.0
0.0,1177.01,0.0
0.0,1177.02,0.0
0.0,1177.03,0.0
0.0,1177.04,0.0
0.0,1177.05,0.0
0.0,1177.06,0.0
0.0,1177.07,0.0
0.0,1177.08,0.0
0.0,1177.09,0.0
0.0,1177.1,0.0
0.0,1177.11,0.0
0.0,1177.12,0.0
0.0,1177.13,0.0
0.0,1177.14,0.0
0.0,1177.15,0.0
0.0,1177.16,0.0
0.0,1177.17,0.0
0.0,1177.18,0.0
0.0,1177.19,0.0
0.0,1177.2,0.0
0.0,1177.21,0.0
0.0,1177.22,0.0
0.0,1177.23,0.0
0.0,1177.24,0.0
0.0,1177.25,0.0
0.0,1177.26,0.0
0.0,1177.27,0.0
0.0,1177.28,0.0
0.0,1177.29,0.0
0.0,1177.3,0.0
0.0,1177.31,0.0
0.0,1177.32,0.0
0.0,1177.33,0.0
0.0,1177.34,0.0
0.0,1177.35,0.0
0.0,1177.36,0.0
0.0,1177.37,0.0
0.0,1177.38,0.0
0.0,1177.39,0.0
0.0,1177.4,0.0
0.0,1177.41,0.0
0.0,1177.42,0.0
0.0,1177.43,0.0
0.0,1177.44,0.0
0.0,1177.45,0.0
0.0,1177.46,0.0
0.0,1177.47,0.0
0.0,1177.48,0.0
0.0,1177.49,0.0
0.0,1177.5,0.0
0.0,1177.51,0.0
0.0,1177.52,0.0
0.0,1177.53,0.0
