Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
22.69,204.34,-1.17
20.69,204.35,-5.66
17.97,204.36,-7.7
17.08,204.37,-2.53
17.11,204.38,0.1
18.11,204.39,2.81
19.57,204.4,4.15
20.17,204.41,1.71
20.78,204.42,1.73
21.71,204.43,2.63
21.91,204.44,0.56
22.02,204.45,0.31
22.87,204.46,2.41
22.59,204.47,-0.8
22.26,204.48,-0.94
21.41,204.49,-2.39
20.85,204.5,-1.59
20.35,204.51,-1.44
20.19,204.52,-0.45
19.66,204.53,-1.5
19.27,204.54,-1.09
19.61,204.55,0.97
20.29,204.56,1.92
20.9,204.57,1.73
20.03,204.58,-2.47
20.61,204.59,1.65
20.1,204.6,-1.46
18.79,204.61,-3.69
18.78,204.62,-0.05
19.89,204.63,3.14
21.33,204.64,4.1
22.17,204.65,2.39
22.13,204.66,-0.11
21.23,204.67,-2.55
21.34,204.68,0.31
21.2,204.69,-0.39
22.32,204.7,3.16
21.48,204.71,-2.37
20.09,204.72,-3.94
20.27,204.73,0.51
20.21,204.74,-0.17
20.86,204.75,1.83
21.85,204.76,2.81
21.81,204.77,-0.13
21.36,204.78,-1.25
21.96,204.79,1.67
22.65,204.8,1.97
23.25,204.81,1.69
24.2,204.82,2.7
23.03,204.83,-3.3
22.24,204.84,-2.25
22.4,204.85,0.46
22.57,204.86,0.48
21.99,204.87,-1.65
20.76,204.88,-3.5
20.02,204.89,-2.1
19.68,204.9,-0.95
18.78,204.91,-2.57
18.43,204.92,-0.97
19.38,204.93,2.68
19.2,204.94,-0.51
20.11,204.95,2.6
20.76,204.96,1.82
21.51,204.97,2.13
22.0,204.98,1.39
23.53,204.99,4.33
22.66,205.0,-2.46
21.99,205.01,-1.89
22.14,205.02,0.42
22.68,205.03,1.53
22.1,205.04,-1.65
20.93,205.05,-3.31
20.83,205.06,-0.29
20.48,205.07,-0.99
20.03,205.08,-1.26
20.18,205.09,0.42
21.34,205.1,3.28
21.54,205.11,0.57
21.15,205.12,-1.1
20.2,205.13,-2.71
19.83,205.14,-1.04
19.63,205.15,-0.56
18.83,205.16,-2.27
20.16,205.17,3.76
21.18,205.18,2.89
20.26,205.19,-2.59
19.95,205.2,-0.88
20.14,205.21,0.55
20.07,205.22,-0.2
20.56,205.23,1.39
20.41,205.24,-0.44
22.09,205.25,4.78
24.64,205.26,7.2
23.23,205.27,-3.98
22.08,205.28,-3.27
20.83,205.29,-3.55
19.8,205.3,-2.9
18.82,205.31,-2.77
18.59,205.32,-0.67
18.18,205.33,-1.16
18.17,205.34,-0.02
18.26,205.35,0.24
18.56,205.36,0.88
18.34,205.37,-0.64
21.06,205.38,7.71
20.35,205.39,-2.01
20.28,205.4,-0.19
19.42,205.41,-2.45
20.53,205.42,3.15
20.63,205.43,0.29
19.83,205.44,-2.26
19.04,205.45,-2.25
18.27,205.46,-2.17
17.68,205.47,-1.68
18.07,205.48,1.12
17.27,205.49,-2.27
16.71,205.5,-1.59
18.69,205.51,5.6
23.01,205.52,12.24
25.78,205.53,7.84
26.21,205.54,1.22
26.79,205.55,1.65
26.67,205.56,-0.35
24.99,205.57,-4.76
23.66,205.58,-3.78
22.34,205.59,-3.74
22.53,205.6,0.53
23.68,205.61,3.27
24.69,205.62,2.87
24.09,205.63,-1.7
23.86,205.64,-0.66
23.02,205.65,-2.39
22.72,205.66,-0.85
22.99,205.67,0.78
22.67,205.68,-0.9
22.62,205.69,-0.14
22.13,205.7,-1.4
20.54,205.71,-4.49
17.9,205.72,-7.49
17.22,205.73,-1.91
19.26,205.74,5.76
23.19,205.75,11.13
26.95,205.76,10.66
28.04,205.77,3.09
23.88,205.78,-11.77
17.89,205.79,-16.98
17.7,205.8,-0.52
14.53,205.81,-9.0
20.08,205.82,15.73
19.63,205.83,-1.27
19.87,205.84,0.68
21.34,205.85,4.14
21.14,205.86,-0.55
21.39,205.87,0.7
20.93,205.88,-1.3
21.31,205.89,1.07
